"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP3"
"44","GTD","John Potter","11","1:21.615","15:23.749","Finish","Track","3.179","21.734","24.756","11.869","0.444","8.389","4.390","6.854","153.819"
"33","GTD","Ben Keating","11","1:19.476","15:24.619","Finish","Track","3.119","20.811","24.399","11.681","0.437","7.731","4.525","6.773","156.283"
"73","GTD","Patrick Lindsey","9","1:19.295","15:29.355","Finish","Track","3.134","20.848","24.099","11.793","0.441","7.734","4.389","6.857","154.865"
"16","GTD","Spencer Pumpelly","10","1:18.771","15:31.592","Finish","Track","3.064","20.818","24.040","11.704","0.433","7.651","4.299","6.762","157.726"
"6","GTD","Andrew Davis","11","1:18.718","15:35.954","Finish","Track","3.049","20.711","24.155","11.865","0.442","7.616","4.237","6.643","154.515"
"97","GTD","Michael Marsal","11","1:20.070","15:39.534","Finish","Track","3.127","21.039","24.457","11.694","0.437","8.097","4.437","6.782","156.283"
"27","GTD","Cedric Sbirrazzuoli","11","1:19.288","15:59.162","Finish","Track","3.143","20.861","24.347","11.659","0.435","7.808","4.369","6.666","157.001"
"48","GTD","Madison Snow","10","4:11.718","17:33.445","Finish","Pit","3.201","21.584","25.362","11.744","0.445","9.425","7.830","172.127","153.473"
"4","GTLM","Oliver Gavin","1","26:28.339","26:28.339","Green","Track","0.000","25.654","24.915","11.936","0.449","8.180","4.278","6.607","152.106"
"3","GTLM","Antonio Garcia","1","26:35.766","26:35.766","Green","Track","0.000","28.039","26.550","12.025","0.479","8.920","4.604","7.013","142.579"
"912","GTLM","Earl Bamber","1","26:40.613","26:40.613","Green","Track","9.779","25.455","24.801","11.781","0.444","8.465","6.481","6.939","153.819"
"911","GTLM","Nick Tandy","1","26:43.621","26:43.621","Green","Track","10.182","27.291","25.569","11.871","0.445","8.533","4.614","6.784","153.473"
"62","GTLM","Giancarlo Fisichella","1","27:18.317","27:18.317","Green","Track","9.565","26.263","25.053","11.906","0.449","8.125","4.430","6.661","152.106"
"4","GTLM","Oliver Gavin","2","1:17.652","27:45.991","Green","Track","3.057","20.541","23.570","11.771","0.443","7.639","4.091","6.540","154.166"
"3","GTLM","Antonio Garcia","2","1:19.185","27:54.951","Green","Track","3.212","21.516","23.837","11.760","0.442","7.726","4.147","6.545","154.515"
"912","GTLM","Earl Bamber","2","1:19.502","28:00.115","Green","Track","3.032","21.781","24.153","11.672","0.439","7.647","4.148","6.630","155.571"
"911","GTLM","Nick Tandy","2","1:19.723","28:03.344","Green","Track","3.159","21.352","24.429","11.678","0.438","7.791","4.204","6.672","155.926"
"67","GTLM","Richard Westbrook","1","28:19.862","28:19.862","Green","Track","584.475","29.557","27.485","11.831","0.443","8.264","4.374","6.637","154.166"
"66","GTLM","Dirk Mueller","1","28:24.530","28:24.530","Green","Track","819.054","26.661","24.968","11.743","0.440","7.958","4.960","6.878","155.217"
"62","GTLM","Giancarlo Fisichella","2","1:17.459","28:35.776","Green","Track","3.070","20.283","23.757","11.773","0.443","7.570","4.145","6.418","154.166"
"4","GTLM","Oliver Gavin","3","1:16.421","29:02.412","Green","Track","3.016","19.919","23.278","11.719","0.442","7.475","4.122","6.450","154.515"
"3","GTLM","Antonio Garcia","3","1:16.413","29:11.364","Green","Track","3.003","19.854","23.458","11.664","0.439","7.436","4.011","6.548","155.571"
"912","GTLM","Earl Bamber","3","1:16.560","29:16.675","Green","Track","3.011","20.087","23.349","11.620","0.437","7.484","4.021","6.551","156.283"
"911","GTLM","Nick Tandy","3","1:17.229","29:20.573","Green","Track","3.050","20.188","23.641","11.642","0.438","7.553","4.144","6.573","155.926"
"100","GTLM","Lucas Luhr","1","29:23.647","29:23.647","Green","Track","0.000","28.044","27.885","15.650","1.325","11.441","4.614","6.838","51.544"
"25","GTLM","Bill Auberlen","1","29:35.058","29:35.058","Green","Track","0.000","27.441","25.564","11.740","0.441","7.782","4.231","6.669","154.865"
"66","GTLM","Dirk Mueller","2","1:16.741","29:41.271","Green","Track","2.972","20.208","23.554","11.632","0.439","7.450","4.103","6.383","155.571"
"67","GTLM","Richard Westbrook","2","1:24.923","29:44.785","Green","Track","3.185","20.984","25.674","13.974","0.539","9.032","4.808","6.727","126.708"
"62","GTLM","Giancarlo Fisichella","3","1:16.569","29:52.345","Green","Track","2.996","19.811","23.553","11.765","0.444","7.459","4.063","6.478","153.819"
"4","GTLM","Oliver Gavin","4","1:16.022","30:18.434","Green","Track","2.988","19.734","23.343","11.646","0.438","7.376","4.034","6.463","155.926"
"3","GTLM","Antonio Garcia","4","1:15.716","30:27.080","Green","Track","2.986","19.632","23.304","11.616","0.437","7.348","3.918","6.475","156.283"
"912","GTLM","Earl Bamber","4","1:16.938","30:33.613","Green","Track","2.980","19.909","23.489","11.627","0.436","7.425","4.091","6.981","156.641"
"911","GTLM","Nick Tandy","4","1:17.691","30:38.264","Green","Track","2.965","20.038","24.240","11.660","0.436","7.542","4.234","6.576","156.641"
"100","GTLM","Lucas Luhr","2","1:17.866","30:41.513","Green","Track","3.034","20.729","23.845","11.570","0.435","7.527","4.092","6.634","157.001"
"25","GTLM","Bill Auberlen","2","1:16.695","30:51.753","Green","Track","3.013","20.189","23.582","11.567","0.435","7.343","4.088","6.478","157.001"
"66","GTLM","Dirk Mueller","3","1:15.614","30:56.885","Green","Track","2.912","19.512","23.412","11.599","0.436","7.309","4.044","6.390","156.641"
"67","GTLM","Richard Westbrook","3","1:17.063","31:01.848","Green","Track","3.021","20.258","23.622","11.607","0.435","7.492","4.103","6.525","157.001"
"62","GTLM","Giancarlo Fisichella","4","1:16.057","31:08.402","Green","Track","2.955","19.692","23.457","11.743","0.441","7.364","4.036","6.369","154.865"
"4","GTLM","Oliver Gavin","5","1:15.549","31:33.983","Green","Track","2.973","19.614","23.154","11.661","0.439","7.347","3.969","6.392","155.571"
"3","GTLM","Antonio Garcia","5","1:15.293","31:42.373","Green","Track","2.991","19.312","23.215","11.602","0.436","7.336","3.964","6.437","156.641"
"912","GTLM","Earl Bamber","5","1:16.965","31:50.578","Green","Track","2.973","20.244","23.573","11.675","0.438","7.428","4.060","6.574","155.926"
"911","GTLM","Nick Tandy","5","1:16.787","31:55.051","Green","Track","2.957","20.195","23.398","11.639","0.437","7.481","4.091","6.589","156.283"
"100","GTLM","Lucas Luhr","3","1:16.396","31:57.909","Green","Track","2.971","19.912","23.480","11.595","0.435","7.375","4.037","6.591","157.001"
"25","GTLM","Bill Auberlen","3","1:15.754","32:07.507","Green","Track","2.958","19.641","23.249","11.575","0.435","7.252","4.122","6.522","157.001"
"66","GTLM","Dirk Mueller","4","1:15.518","32:12.403","Green","Track","2.903","19.495","23.293","11.616","0.436","7.290","4.048","6.437","156.641"
"67","GTLM","Richard Westbrook","4","1:16.114","32:17.962","Green","Track","2.978","19.760","23.508","11.625","0.436","7.416","4.047","6.344","156.641"
"62","GTLM","Giancarlo Fisichella","5","1:15.780","32:24.182","Green","Track","2.966","19.532","23.277","11.709","0.440","7.433","4.017","6.406","155.217"
"4","GTLM","Oliver Gavin","6","1:15.560","32:49.543","Green","Track","2.956","19.540","23.162","11.667","0.439","7.335","4.040","6.421","155.571"
"3","GTLM","Antonio Garcia","6","1:15.318","32:57.691","Green","Track","2.976","19.394","23.261","11.600","0.435","7.297","3.889","6.466","157.001"
"912","GTLM","Earl Bamber","6","1:16.371","33:06.949","Green","Track","2.982","19.797","23.542","11.634","0.436","7.408","4.041","6.531","156.641"
"911","GTLM","Nick Tandy","6","1:16.656","33:11.707","Green","Track","2.975","20.036","23.471","11.629","0.436","7.485","4.057","6.567","156.641"
"100","GTLM","Lucas Luhr","4","1:15.701","33:13.610","Green","Track","2.957","19.726","23.226","11.529","0.433","7.304","4.019","6.507","157.726"
"25","GTLM","Bill Auberlen","4","1:15.737","33:23.244","Green","Track","2.929","19.732","23.233","11.523","0.433","7.266","4.030","6.591","157.726"
"66","GTLM","Dirk Mueller","5","1:18.784","33:31.187","Green","Track","2.926","21.287","24.484","11.629","0.437","7.543","4.139","6.339","156.283"
"67","GTLM","Richard Westbrook","5","1:15.473","33:33.435","Green","Track","2.965","19.531","23.176","11.576","0.433","7.301","4.019","6.472","157.726"
"62","GTLM","Giancarlo Fisichella","6","1:15.846","33:40.028","Green","Track","2.965","19.472","23.356","11.679","0.438","7.334","4.106","6.496","155.926"
"4","GTLM","Oliver Gavin","7","1:15.983","34:05.526","Green","Track","2.949","19.527","23.461","11.654","0.438","7.407","4.049","6.498","155.926"
"3","GTLM","Antonio Garcia","7","1:15.198","34:12.889","Green","Track","2.959","19.422","23.095","11.569","0.435","7.310","3.950","6.458","157.001"
"912","GTLM","Earl Bamber","7","1:17.794","34:24.743","Green","Track","2.981","20.271","24.247","11.641","0.438","7.597","4.034","6.585","155.926"
"911","GTLM","Nick Tandy","7","1:16.577","34:28.284","Green","Track","2.974","19.927","23.415","11.616","0.436","7.506","4.023","6.680","156.641"
"100","GTLM","Lucas Luhr","5","1:15.465","34:29.075","Green","Track","2.939","19.413","23.317","11.524","0.433","7.258","4.075","6.506","157.726"
"25","GTLM","Bill Auberlen","5","1:15.501","34:38.745","Green","Track","2.978","19.563","23.219","11.518","0.434","7.284","4.011","6.494","157.363"
"66","GTLM","Dirk Mueller","6","1:15.519","34:46.706","Green","Track","2.925","19.672","23.173","11.585","0.436","7.341","4.017","6.370","156.641"
"67","GTLM","Richard Westbrook","6","1:18.000","34:51.435","Green","Track","2.947","19.647","23.629","11.616","0.459","8.596","4.649","6.457","148.792"
"4","GTLM","Oliver Gavin","8","1:21.210","35:26.736","Green","Track","2.972","19.618","23.520","15.305","0.490","8.797","4.012","6.496","139.378"
"3","GTLM","Antonio Garcia","8","1:20.481","35:33.370","Green","Track","2.950","21.283","25.951","11.718","0.442","7.551","4.034","6.552","154.515"
"912","GTLM","Earl Bamber","8","1:16.910","35:41.653","Green","Track","2.996","19.864","23.741","11.598","0.437","7.474","4.073","6.727","156.283"
"911","GTLM","Nick Tandy","8","1:16.476","35:44.760","Green","Track","3.002","19.845","23.413","11.597","0.436","7.484","4.107","6.592","156.641"
"100","GTLM","Lucas Luhr","6","1:21.623","35:50.698","Green","Track","2.919","19.797","28.627","11.690","0.438","7.345","4.170","6.637","155.926"
"25","GTLM","Bill Auberlen","6","1:15.628","35:54.373","Green","Track","2.941","19.613","23.295","11.490","0.433","7.315","4.077","6.464","157.726"
"66","GTLM","Dirk Mueller","7","1:15.236","36:01.942","Green","Track","2.950","19.409","23.146","11.580","0.437","7.350","4.057","6.307","156.283"
"67","GTLM","Richard Westbrook","7","1:20.082","36:11.517","Green","Track","2.938","21.487","25.176","11.646","0.443","7.778","4.217","6.397","154.166"
"4","GTLM","Oliver Gavin","9","1:26.612","36:53.348","Green","Pit","2.968","19.679","23.273","11.633","0.438","7.540","7.338","13.743","155.926"
"912","GTLM","Earl Bamber","9","1:16.473","36:58.126","Green","Track","3.005","19.806","23.582","11.661","0.438","7.398","3.985","6.598","155.926"
"911","GTLM","Nick Tandy","9","1:18.785","37:03.545","Green","Track","2.950","20.746","24.477","11.637","0.438","7.740","4.228","6.569","155.926"
"3","GTLM","Antonio Garcia","9","1:31.018","37:04.388","Green","Pit","2.952","19.471","23.246","12.541","0.559","9.572","8.374","14.303","122.174"
"100","GTLM","Lucas Luhr","7","1:15.446","37:06.144","Green","Track","2.945","19.399","23.355","11.516","0.435","7.226","4.077","6.493","157.001"
"25","GTLM","Bill Auberlen","7","1:15.897","37:10.270","Green","Track","2.957","19.635","23.357","11.509","0.433","7.255","4.055","6.696","157.726"
"67","GTLM","Richard Westbrook","8","1:15.651","37:27.168","Green","Track","2.931","19.674","23.264","11.614","0.436","7.369","4.010","6.353","156.641"
"66","GTLM","Dirk Mueller","8","1:47.739","37:49.681","Green","Pit","3.164","25.461","32.456","14.402","0.553","9.833","8.361","13.509","123.500"
"912","GTLM","Earl Bamber","10","1:16.230","38:14.356","Green","Track","2.967","19.814","23.365","11.643","0.438","7.420","4.042","6.541","155.926"
"911","GTLM","Nick Tandy","10","1:16.488","38:20.033","Green","Track","2.950","19.985","23.406","11.640","0.438","7.455","4.067","6.547","155.926"
"100","GTLM","Lucas Luhr","8","1:15.573","38:21.717","Green","Track","2.934","19.491","23.324","11.495","0.433","7.169","4.131","6.596","157.726"
"25","GTLM","Bill Auberlen","8","1:31.560","38:41.830","Green","Pit","3.217","21.523","24.981","11.757","0.480","8.877","7.307","13.418","142.282"
"67","GTLM","Richard Westbrook","9","1:15.468","38:42.636","Green","Track","2.945","19.623","23.193","11.609","0.435","7.319","4.026","6.318","157.001"
"912","GTLM","Earl Bamber","11","1:16.271","39:30.627","Green","Track","2.965","19.758","23.493","11.644","0.438","7.298","4.086","6.589","155.926"
"67","GTLM","Richard Westbrook","10","1:15.611","39:58.247","Green","Track","2.946","19.530","23.325","11.633","0.436","7.317","4.039","6.385","156.641"
"100","GTLM","Lucas Luhr","9","1:43.866","40:05.583","Finish","Pit","3.122","23.301","27.903","15.244","0.637","10.762","8.364","14.533","107.214"
"67","GTLM","Richard Westbrook","11","1:15.430","41:13.677","Finish","Track","2.943","19.416","23.375","11.620","0.438","7.235","4.033","6.370","155.926"
"8","PC","Alex Popow","1","51:36.535","51:36.535","Green","Track","0.000","28.623","26.875","11.364","0.435","8.459","4.564","6.800","157.001"
"54","PC","Colin Braun","1","51:38.700","51:38.700","Green","Track","9.750","25.882","23.759","11.260","0.428","7.545","4.480","6.864","159.569"
"88","PC","Mark Kvamme","1","51:38.629","51:38.629","Green","Track","0.000","28.837","26.968","11.343","0.456","8.430","4.668","7.043","149.771"
"52","PC","Robert Alon","1","51:40.430","51:40.430","Green","Track","11.543","27.515","25.003","11.220","0.425","7.995","4.387","6.579","160.695"
"85","PC","Stephen Simpson","1","51:47.599","51:47.599","Green","Track","9.713","27.946","26.570","11.595","0.474","8.959","4.621","6.706","144.083"
"20","PC","Matthew McMurry","1","52:00.356","52:00.356","Green","Track","13.979","31.882","25.170","11.317","0.430","7.535","4.192","6.518","158.827"
"38","PC","James French","1","52:41.367","52:41.367","Green","Track","9.768","27.110","25.470","15.717","0.592","8.780","4.364","6.597","115.364"
"54","PC","Colin Braun","2","1:15.202","52:53.902","Green","Track","2.891","19.487","23.764","11.275","0.431","7.047","4.152","6.155","158.458"
"8","PC","Alex Popow","2","1:19.086","52:55.621","Green","Track","3.110","20.936","24.461","11.346","0.452","7.649","4.430","6.702","151.096"
"52","PC","Robert Alon","2","1:16.032","52:56.462","Green","Track","3.011","20.314","23.371","11.101","0.424","7.315","4.146","6.350","161.074"
"88","PC","Mark Kvamme","2","1:19.919","52:58.548","Green","Track","3.312","21.409","25.315","11.140","0.423","7.473","4.258","6.589","161.455"
"85","PC","Stephen Simpson","2","1:17.315","53:04.914","Green","Track","3.147","20.613","23.640","11.254","0.431","7.719","4.201","6.310","158.458"
"20","PC","Matthew McMurry","2","1:14.838","53:15.194","Green","Track","3.017","19.356","23.189","11.182","0.430","7.323","4.006","6.335","158.827"
"38","PC","James French","2","1:14.989","53:56.356","Green","Track","2.928","19.513","23.186","11.179","0.427","7.276","4.034","6.446","159.943"
"54","PC","Colin Braun","3","1:12.493","54:06.395","Green","Track","2.769","18.567","22.387","11.214","0.430","6.921","4.044","6.161","158.827"
"52","PC","Robert Alon","3","1:14.511","54:10.973","Green","Track","2.815","19.443","22.676","11.075","0.422","7.197","4.070","6.813","161.838"
"8","PC","Alex Popow","3","1:15.990","54:11.611","Green","Track","2.901","19.342","22.824","11.205","0.427","7.170","4.221","7.900","159.943"
"88","PC","Mark Kvamme","3","1:17.574","54:16.122","Green","Track","3.034","20.473","23.970","11.157","0.423","7.306","4.195","7.016","161.455"
"85","PC","Stephen Simpson","3","1:23.399","54:28.313","Green","Track","2.926","19.562","29.026","13.365","0.461","7.766","4.061","6.232","148.146"
"20","PC","Matthew McMurry","3","1:13.542","54:28.736","Green","Track","2.810","18.693","22.585","11.151","0.426","7.448","4.109","6.320","160.318"
"38","PC","James French","3","1:13.385","55:09.741","Green","Track","2.876","18.867","22.729","11.204","0.430","7.086","3.963","6.230","158.827"
"54","PC","Colin Braun","4","1:12.669","55:19.064","Green","Track","2.772","18.730","22.483","11.279","0.432","6.858","3.960","6.155","158.091"
"52","PC","Robert Alon","4","1:14.790","55:25.763","Green","Track","3.414","19.827","22.755","11.178","0.427","7.000","3.949","6.240","159.943"
"88","PC","Mark Kvamme","4","1:18.745","55:34.867","Green","Track","3.865","20.852","24.178","11.226","0.427","7.559","4.159","6.479","159.943"
"8","PC","Alex Popow","4","1:28.873","55:40.484","Green","Track","14.155","21.359","23.800","11.268","0.430","7.243","4.233","6.385","158.827"
"85","PC","Stephen Simpson","4","1:13.903","55:42.216","Green","Track","2.859","19.257","22.749","11.277","0.432","7.158","3.913","6.258","158.091"
"20","PC","Matthew McMurry","4","1:20.041","55:48.777","Green","Track","2.854","19.143","22.959","11.086","0.424","7.962","6.310","9.303","161.074"
"38","PC","James French","4","1:12.587","56:22.328","Green","Track","2.811","18.463","22.549","11.197","0.429","7.060","3.910","6.168","159.197"
"54","PC","Colin Braun","5","1:12.341","56:31.405","Green","Track","2.767","18.402","22.573","11.269","0.432","6.813","3.990","6.095","158.091"
"52","PC","Robert Alon","5","1:12.539","56:38.302","Green","Track","2.795","18.569","22.547","11.151","0.427","6.860","3.939","6.251","159.943"
"88","PC","Mark Kvamme","5","1:16.743","56:51.610","Green","Track","2.955","20.459","23.820","11.244","0.428","7.321","4.064","6.452","159.569"
"8","PC","Alex Popow","5","1:13.610","56:54.094","Green","Track","2.825","18.914","22.668","11.235","0.428","7.061","4.176","6.303","159.569"
"85","PC","Stephen Simpson","5","1:20.461","57:02.677","Green","Track","2.887","18.868","25.498","14.963","0.501","7.513","4.021","6.210","136.318"
"20","PC","Matthew McMurry","5","1:26.245","57:15.022","Green","Track","4.728","27.977","23.507","11.291","0.450","7.896","4.181","6.215","151.768"
"38","PC","James French","5","1:12.423","57:34.751","Green","Track","2.772","18.436","22.431","11.201","0.429","7.015","3.976","6.163","159.197"
"54","PC","Colin Braun","6","1:12.241","57:43.646","Green","Track","2.745","18.390","22.549","11.295","0.432","6.803","3.943","6.084","158.091"
