"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"100","GTLM","John Edwards","7","51.641","36:22.921","Green","Track","0.456","0.816","9.658","10.229","13.523","5.250","8.981","2.728","152.138"
"67","GTLM","Richard Westbrook","13","50.748","36:38.471","Green","Track","0.456","0.813","9.466","10.056","13.261","5.175","8.837","2.684","152.138"
"4","GTLM","Tommy Milner","9","50.956","36:56.613","Green","Track","0.457","0.818","9.502","10.051","13.402","5.173","8.871","2.682","151.805"
"3","GTLM","Jan Magnussen","13","1:04.667","36:59.584","Green","Pit","0.463","0.827","9.643","10.389","13.633","5.190","12.826","11.696","149.838"
"25","GTLM","Dirk Werner","7","50.834","37:01.267","Green","Track","0.458","0.817","9.459","9.991","13.427","5.164","8.828","2.690","151.474"
"67","GTLM","Richard Westbrook","14","1:11.522","37:49.993","Red","Pit","0.458","0.815","10.155","11.697","16.684","6.179","13.885","11.649","151.474"
"4","GTLM","Tommy Milner","10","1:15.807","38:12.420","Red","Pit","0.456","0.818","9.568","11.959","18.933","7.041","15.427","11.605","152.138"
"912","GTLM","Frederic Makowiecki","9","7:32.559","40:30.706","Finish","Pit","0.459","0.820","9.595","10.214","13.681","5.877","13.257","398.656","151.144"
"911","GTLM","Patrick Pilet","5","9:31.796","40:33.021","Finish","Pit","0.462","0.833","11.102","12.087","17.468","6.867","15.766","507.211","150.162"
"54","PC","Colin Braun","1","51:04.442","51:04.442","Green","Track","0.000","0.000","12.356","11.153","13.871","4.969","8.612","2.651","0.000"
"52","PC","Robert Alon","1","51:07.818","51:07.818","Green","Track","0.000","0.000","14.075","12.005","15.389","5.652","9.279","2.705","0.000"
"38","PC","James French","1","51:16.932","51:16.932","Green","Track","0.000","0.000","13.427","11.680","15.175","5.505","9.271","2.686","0.000"
"20","PC","Matthew McMurry","1","51:23.921","51:23.921","Green","Track","0.000","0.000","17.162","12.000","15.566","5.818","9.317","2.698","0.000"
"85","PC","Misha Goikhberg","1","51:28.135","51:28.135","Green","Pit","0.000","0.000","13.993","11.947","15.529","6.132","14.918","12.783","0.000"
"7","PC","Jose Gutierrez","1","51:29.090","51:29.090","Green","Pit","0.000","0.000","13.957","12.277","15.907","6.074","15.673","11.821","0.000"
"88","PC","Mark Kvamme","1","51:34.551","51:34.551","Green","Track","0.000","0.000","16.475","13.536","16.632","6.395","10.399","2.823","0.000"
"54","PC","Colin Braun","2","49.719","51:54.161","Green","Track","0.452","0.805","9.329","10.012","13.161","4.960","8.420","2.580","153.485"
"52","PC","Robert Alon","2","56.113","52:03.931","Green","Track","0.457","0.832","10.154","10.899","15.604","6.001","9.452","2.714","151.805"
"38","PC","James French","2","50.911","52:07.843","Green","Track","0.455","0.811","9.703","10.313","13.222","5.065","8.709","2.633","152.473"
"20","PC","Matthew McMurry","2","54.980","52:18.901","Green","Track","0.455","0.840","10.879","12.000","13.846","5.470","8.851","2.639","152.473"
"85","PC","Misha Goikhberg","2","1:01.350","52:29.485","Green","Track","0.000","0.000","12.633","10.791","14.056","5.580","9.070","2.662","0.000"
"88","PC","Mark Kvamme","2","55.988","52:30.539","Green","Track","0.471","0.841","10.432","11.262","14.684","6.029","9.531","2.738","147.293"
"7","PC","Jose Gutierrez","2","1:15.723","52:44.813","Green","Track","0.000","0.000","13.163","14.864","22.949","5.614","9.793","2.776","0.000"
"54","PC","Colin Braun","3","53.886","52:48.047","Green","Track","0.440","0.788","13.277","10.236","13.190","4.990","8.391","2.574","157.670"
"52","PC","Robert Alon","3","51.046","52:54.977","Green","Track","0.459","0.817","9.646","10.326","13.407","5.150","8.611","2.630","151.144"
"38","PC","James French","3","50.414","52:58.257","Green","Track","0.446","0.799","9.548","10.202","13.275","5.014","8.538","2.592","155.549"
"20","PC","Matthew McMurry","3","51.057","53:09.958","Green","Track","0.447","0.800","9.651","10.313","13.367","5.201","8.655","2.623","155.201"
"88","PC","Mark Kvamme","3","53.189","53:23.728","Green","Track","0.460","0.820","10.380","10.458","13.708","5.434","9.228","2.701","150.815"
"54","PC","Colin Braun","4","49.139","53:37.186","Green","Track","0.439","0.785","9.319","9.904","12.963","4.869","8.304","2.556","158.030"
"7","PC","Jose Gutierrez","3","54.229","53:39.042","Green","Track","0.466","0.850","10.476","11.596","14.536","5.114","8.585","2.606","148.873"
"52","PC","Robert Alon","4","50.203","53:45.180","Green","Track","0.448","0.799","9.559","10.052","13.186","5.155","8.432","2.572","154.855"
"38","PC","James French","4","50.437","53:48.694","Green","Track","0.442","0.842","9.726","10.189","13.180","4.996","8.489","2.573","156.957"
"85","PC","Misha Goikhberg","3","1:25.049","53:54.534","Green","Track","0.453","0.809","41.524","11.017","14.093","5.488","9.020","2.645","153.146"
"20","PC","Matthew McMurry","4","50.428","54:00.386","Green","Track","0.446","0.796","9.438","10.276","13.147","5.140","8.596","2.589","155.549"
"8","PC","Alex Popow","1","54:16.303","54:16.303","Green","Track","0.000","0.000","13.117","12.452","18.777","5.828","9.074","2.650","0.000"
"88","PC","Mark Kvamme","4","53.552","54:17.280","Green","Track","0.455","0.813","10.308","10.564","13.604","5.682","9.437","2.689","152.473"
"54","PC","Colin Braun","5","48.888","54:26.074","Green","Track","0.438","0.783","9.197","9.844","12.973","4.846","8.258","2.549","158.390"
"7","PC","Jose Gutierrez","4","50.268","54:29.310","Green","Track","0.444","0.794","9.492","10.066","13.309","5.053","8.515","2.595","156.250"
"52","PC","Robert Alon","5","49.627","54:34.807","Green","Track","0.439","0.787","9.247","9.926","13.135","5.116","8.410","2.567","158.030"
"38","PC","James French","5","49.518","54:38.212","Green","Track","0.439","0.785","9.324","10.007","13.025","4.949","8.422","2.567","158.030"
"85","PC","Misha Goikhberg","4","51.242","54:45.776","Green","Track","0.449","0.813","10.139","10.197","13.408","5.156","8.504","2.576","154.510"
"20","PC","Matthew McMurry","5","50.101","54:50.487","Green","Track","0.442","0.788","9.387","10.133","13.053","5.105","8.604","2.589","156.957"
"8","PC","Alex Popow","2","53.220","55:09.523","Green","Track","0.450","0.818","10.237","10.577","14.328","5.352","8.833","2.625","154.167"
"88","PC","Mark Kvamme","5","53.336","55:10.616","Green","Track","0.452","0.807","10.154","10.676","13.875","5.493","9.199","2.680","153.485"
"54","PC","Colin Braun","6","49.238","55:15.312","Green","Track","0.436","0.780","9.209","9.856","12.921","4.876","8.603","2.557","159.117"
"7","PC","Jose Gutierrez","5","49.599","55:18.909","Green","Track","0.442","0.790","9.202","9.903","13.036","5.108","8.523","2.595","156.957"
"52","PC","Robert Alon","6","49.760","55:24.567","Green","Track","0.438","0.785","9.316","9.929","13.137","5.098","8.477","2.580","158.390"
"38","PC","James French","6","49.015","55:27.227","Green","Track","0.439","0.784","9.181","9.877","12.881","4.928","8.361","2.564","158.030"
"85","PC","Misha Goikhberg","5","50.223","55:35.999","Green","Track","0.440","0.787","9.554","10.121","13.188","5.123","8.431","2.579","157.670"
"20","PC","Matthew McMurry","6","49.758","55:40.245","Green","Track","0.441","0.789","9.308","9.961","13.035","5.090","8.542","2.592","157.313"
"8","PC","Alex Popow","3","51.120","56:00.643","Green","Track","0.449","0.806","9.810","10.296","13.496","5.138","8.530","2.595","154.510"
"88","PC","Mark Kvamme","6","52.417","56:03.033","Green","Track","0.451","0.806","9.943","10.515","13.489","5.306","9.203","2.704","153.825"
"54","PC","Colin Braun","7","48.824","56:04.136","Green","Track","0.436","0.780","9.144","9.730","12.902","4.909","8.349","2.574","159.117"
"7","PC","Jose Gutierrez","6","49.033","56:07.942","Green","Track","0.441","0.789","9.141","9.721","13.002","4.993","8.367","2.579","157.313"
"52","PC","Robert Alon","7","49.300","56:13.867","Green","Track","0.440","0.785","9.268","9.815","13.076","5.030","8.322","2.564","157.670"
"38","PC","James French","7","48.984","56:16.211","Green","Track","0.436","0.782","9.205","9.871","12.881","4.911","8.337","2.561","159.117"
"85","PC","Misha Goikhberg","6","50.353","56:26.352","Green","Track","0.441","0.788","9.521","10.198","13.290","5.147","8.392","2.576","157.313"
"20","PC","Matthew McMurry","7","49.958","56:30.203","Green","Track","0.441","0.791","9.297","10.076","13.134","5.110","8.515","2.594","157.313"
"8","PC","Alex Popow","4","50.230","56:50.873","Green","Track","0.442","0.792","9.398","10.251","13.244","5.042","8.469","2.592","156.957"
"88","PC","Mark Kvamme","7","53.392","56:56.425","Green","Track","0.456","0.811","9.805","10.534","14.400","5.393","9.279","2.714","152.138"
"7","PC","Jose Gutierrez","7","49.524","56:57.466","Green","Track","0.441","0.786","9.193","9.957","13.164","5.035","8.371","2.577","157.313"
"54","PC","Colin Braun","8","57.783","57:01.919","Green","Track","0.439","0.785","11.531","10.777","18.385","4.948","8.347","2.571","158.030"
"52","PC","Robert Alon","8","51.438","57:05.305","Green","Track","0.438","0.785","9.224","9.958","14.632","5.374","8.445","2.582","158.390"
"38","PC","James French","8","52.005","57:08.216","Green","Track","0.438","0.783","9.171","9.879","12.978","6.104","10.002","2.650","158.390"
"85","PC","Misha Goikhberg","7","50.009","57:16.361","Green","Track","0.440","0.787","9.464","10.005","13.148","5.098","8.460","2.607","157.670"
"20","PC","Matthew McMurry","8","49.730","57:19.933","Green","Track","0.442","0.790","9.274","10.011","13.082","5.053","8.484","2.594","156.957"
"8","PC","Alex Popow","5","49.751","57:40.624","Green","Track","0.442","0.789","9.299","10.219","13.073","5.048","8.319","2.562","156.957"
"88","PC","Mark Kvamme","8","53.723","57:50.148","Green","Track","0.456","0.814","10.115","10.599","14.175","5.537","9.313","2.714","152.138"
"54","PC","Colin Braun","9","49.649","57:51.568","Green","Track","0.438","0.784","9.245","9.762","13.496","4.972","8.385","2.567","158.390"
"52","PC","Robert Alon","9","49.069","57:54.374","Green","Track","0.439","0.787","9.172","9.903","12.981","4.987","8.240","2.560","158.030"
"7","PC","Jose Gutierrez","8","57.235","57:54.701","Green","Track","0.439","0.785","9.392","10.553","15.761","5.815","11.240","3.250","158.030"
"38","PC","James French","9","55.256","58:03.472","Green","Track","0.483","0.922","10.488","11.964","15.389","5.014","8.414","2.582","143.634"
"85","PC","Misha Goikhberg","8","50.304","58:06.665","Green","Track","0.443","0.794","9.451","10.099","13.286","5.148","8.479","2.604","156.603"
"20","PC","Matthew McMurry","9","49.738","58:09.671","Green","Track","0.442","0.789","9.215","9.944","13.189","5.089","8.466","2.604","156.957"
"8","PC","Alex Popow","6","49.948","58:30.572","Green","Track","0.438","0.783","9.291","10.174","13.269","4.953","8.456","2.584","158.390"
"88","PC","Mark Kvamme","9","51.843","58:41.991","Green","Track","0.457","0.813","9.723","10.464","13.385","5.237","9.106","2.658","151.805"
"54","PC","Colin Braun","10","50.489","58:42.057","Green","Track","0.439","0.783","9.306","9.881","13.411","5.078","8.966","2.625","158.030"
"52","PC","Robert Alon","10","49.109","58:43.483","Green","Track","0.437","0.781","9.302","9.897","12.938","4.947","8.268","2.539","158.753"
"7","PC","Jose Gutierrez","9","57.361","58:52.062","Green","Track","0.550","0.995","11.274","12.679","15.749","5.091","8.440","2.583","126.136"
"38","PC","James French","10","52.232","58:55.704","Green","Track","0.440","0.787","9.475","9.915","14.608","5.845","8.577","2.585","157.670"
"85","PC","Misha Goikhberg","9","49.972","58:56.637","Green","Track","0.443","0.793","9.401","9.959","13.100","5.180","8.506","2.590","156.603"
"20","PC","Matthew McMurry","10","49.747","58:59.418","Green","Track","0.443","0.792","9.264","10.098","12.966","5.085","8.504","2.595","156.603"
"8","PC","Alex Popow","7","49.744","59:20.316","Green","Track","0.441","0.789","9.319","10.077","13.138","5.041","8.377","2.562","157.313"
"54","PC","Colin Braun","11","49.297","59:31.354","Green","Track","0.445","0.796","9.526","9.796","13.071","4.861","8.258","2.544","155.899"
"88","PC","Mark Kvamme","10","52.467","59:34.458","Green","Track","0.449","0.813","10.088","10.506","13.542","5.347","9.057","2.665","154.510"
"52","PC","Robert Alon","11","53.292","59:36.775","Green","Track","0.432","0.776","9.310","10.224","13.558","7.608","8.803","2.581","160.590"
"7","PC","Jose Gutierrez","10","49.119","59:41.181","Green","Track","0.441","0.788","9.221","9.808","12.888","4.960","8.417","2.596","157.313"
"38","PC","James French","11","49.085","59:44.789","Green","Track","0.437","0.000","0.000","0.000","0.000","0.000","0.000","0.000","158.753"
"85","PC","Misha Goikhberg","10","50.083","59:46.720","Green","Track","0.441","0.790","9.346","10.133","13.109","5.105","8.553","2.606","157.313"
"20","PC","Matthew McMurry","11","53.117","59:52.535","Green","Track","0.442","0.790","9.289","10.075","15.559","5.622","8.725","2.615","156.957"
"8","PC","Alex Popow","8","49.381","1:00:09.697","Green","Track","0.438","0.782","9.276","10.148","12.951","4.965","8.276","2.545","158.390"
"54","PC","Colin Braun","12","49.462","1:00:20.816","Green","Track","0.434","0.779","9.268","9.838","13.392","4.911","8.287","2.553","159.850"
"52","PC","Robert Alon","12","49.305","1:00:26.080","Green","Track","0.439","0.787","9.295","9.829","12.939","4.995","8.457","2.564","158.030"
"88","PC","Mark Kvamme","11","51.629","1:00:26.087","Green","Track","0.450","0.803","9.703","10.361","13.356","5.242","9.038","2.676","154.167"
"7","PC","Jose Gutierrez","11","48.978","1:00:30.159","Green","Track","0.442","0.790","9.104","9.719","12.925","5.055","8.378","2.565","156.957"
"85","PC","Misha Goikhberg","11","49.744","1:00:36.464","Green","Track","0.443","0.793","9.351","10.025","13.182","5.029","8.340","2.581","156.603"
"38","PC","James French","12","56.497","1:00:41.286","Green","Track","0.437","0.782","9.221","9.836","18.857","6.261","8.526","2.577","158.753"
"20","PC","Matthew McMurry","12","50.252","1:00:42.787","Green","Track","0.444","0.794","9.433","10.185","13.190","5.026","8.574","2.606","156.250"
"8","PC","Alex Popow","9","49.434","1:00:59.131","Green","Track","0.435","0.779","9.290","10.105","12.991","4.977","8.298","2.559","159.483"
"54","PC","Colin Braun","13","48.996","1:01:09.812","Green","Track","0.436","0.781","9.213","9.816","13.000","4.897","8.295","2.558","159.117"
"52","PC","Robert Alon","13","49.121","1:01:15.201","Green","Track","0.438","0.783","9.243","9.769","13.002","5.026","8.303","2.557","158.390"
"88","PC","Mark Kvamme","12","52.409","1:01:18.496","Green","Track","0.452","0.810","9.842","10.422","13.731","5.422","9.062","2.668","153.485"
"7","PC","Jose Gutierrez","12","50.386","1:01:20.545","Green","Track","0.437","0.782","9.117","9.849","13.877","5.337","8.423","2.564","158.753"
"85","PC","Misha Goikhberg","12","49.952","1:01:26.416","Green","Track","0.442","0.790","9.429","10.029","13.121","5.071","8.469","2.601","156.957"
"38","PC","James French","13","49.114","1:01:30.400","Green","Track","0.441","0.788","9.245","9.880","12.950","4.901","8.334","2.575","157.313"
"20","PC","Matthew McMurry","13","49.872","1:01:32.659","Green","Track","0.444","0.794","9.389","10.012","13.092","5.043","8.512","2.586","156.250"
"8","PC","Alex Popow","10","49.602","1:01:48.733","Green","Track","0.438","0.784","9.356","10.069","13.037","5.025","8.330","2.563","158.390"
"54","PC","Colin Braun","14","48.856","1:01:58.668","Green","Track","0.438","0.783","9.210","9.798","12.815","4.853","8.392","2.567","158.390"
"52","PC","Robert Alon","14","49.132","1:02:04.333","Green","Track","0.437","0.784","9.172","9.916","12.942","5.020","8.304","2.557","158.753"
"88","PC","Mark Kvamme","13","52.477","1:02:10.973","Green","Track","0.452","0.809","10.228","10.601","13.506","5.255","8.978","2.648","153.485"
"85","PC","Misha Goikhberg","13","49.659","1:02:16.075","Green","Track","0.444","0.793","9.395","10.033","13.020","5.042","8.356","2.576","156.250"
"38","PC","James French","14","48.930","1:02:19.330","Green","Track","0.440","0.786","9.251","9.868","12.887","4.842","8.299","2.557","157.670"
"20","PC","Matthew McMurry","14","49.466","1:02:22.125","Green","Track","0.441","0.789","9.231","9.983","12.953","5.019","8.471","2.579","157.313"
"8","PC","Alex Popow","11","49.222","1:02:37.955","Green","Track","0.438","0.783","9.267","9.975","12.895","4.947","8.354","2.563","158.390"
"54","PC","Colin Braun","15","49.933","1:02:48.601","Green","Track","0.438","0.784","9.294","9.704","13.859","4.953","8.334","2.567","158.390"
"52","PC","Robert Alon","15","50.446","1:02:54.779","Green","Track","0.438","0.000","0.000","0.000","0.000","0.000","0.000","0.000","158.390"
"88","PC","Mark Kvamme","14","53.418","1:03:04.391","Green","Track","0.449","0.800","9.807","10.913","14.082","5.402","9.248","2.717","154.510"
"85","PC","Misha Goikhberg","14","49.713","1:03:05.788","Green","Track","0.440","0.786","9.427","10.013","13.072","5.023","8.368","2.584","157.670"
"38","PC","James French","15","49.149","1:03:08.479","Green","Track","0.437","0.781","9.286","9.838","12.850","4.949","8.438","2.570","158.753"
"20","PC","Matthew McMurry","15","49.807","1:03:11.932","Green","Track","0.440","0.785","9.206","10.103","13.066","5.039","8.579","2.589","157.670"
"8","PC","Alex Popow","12","49.698","1:03:27.653","Green","Track","0.437","0.782","9.169","10.007","13.226","4.990","8.515","2.572","158.753"
"54","PC","Colin Braun","16","48.978","1:03:37.579","Green","Track","0.438","0.783","9.242","9.866","12.915","4.871","8.308","2.555","158.390"
"52","PC","Robert Alon","16","48.840","1:03:43.619","Green","Track","0.438","0.784","9.128","9.827","12.939","4.936","8.239","2.549","158.390"
"85","PC","Misha Goikhberg","15","51.277","1:03:57.065","Green","Track","0.440","0.786","9.462","10.691","13.621","5.202","8.467","2.608","157.670"
"20","PC","Matthew McMurry","16","49.909","1:04:01.841","Green","Track","0.441","0.786","9.151","9.916","13.183","5.129","8.669","2.634","157.313"
"88","PC","Mark Kvamme","15","57.778","1:04:02.169","Green","Track","0.456","0.815","10.357","10.848","16.463","5.853","9.948","3.038","152.138"
"38","PC","James French","16","1:02.982","1:04:11.461","Green","Track","0.437","0.783","9.311","10.571","16.757","12.849","9.628","2.646","158.753"
"8","PC","Alex Popow","13","49.614","1:04:17.267","Green","Track","0.439","0.783","9.262","10.059","13.024","4.963","8.505","2.579","158.030"
"54","PC","Colin Braun","17","49.091","1:04:26.670","Green","Track","0.436","0.780","9.174","9.876","13.017","4.884","8.354","2.570","159.117"
"52","PC","Robert Alon","17","50.732","1:04:34.351","Green","Track","0.435","0.778","9.191","9.916","14.236","5.275","8.331","2.570","159.483"
"85","PC","Misha Goikhberg","16","50.582","1:04:47.647","Green","Track","0.444","0.792","9.541","10.102","13.593","5.229","8.311","2.570","156.250"
"20","PC","Matthew McMurry","17","49.266","1:04:51.107","Green","Track","0.447","0.798","9.224","9.854","12.837","5.018","8.495","2.593","155.201"
"38","PC","James French","17","49.558","1:05:01.019","Finish","Track","0.448","0.802","9.494","9.923","13.057","4.938","8.330","2.566","154.855"
"54","PC","Colin Braun","18","49.050","1:05:15.720","Finish","Track","0.439","0.786","9.272","9.860","12.885","4.890","8.359","2.559","158.030"
"52","PC","Robert Alon","18","50.845","1:05:25.196","Finish","Track","0.439","0.786","9.270","10.177","14.076","5.221","8.312","2.564","158.030"
"85","PC","Misha Goikhberg","17","49.960","1:05:37.607","Finish","Track","0.439","0.785","9.547","10.153","13.023","5.082","8.353","2.578","158.030"
"20","PC","Matthew McMurry","18","49.510","1:05:40.617","Finish","Track","0.441","0.789","9.171","9.998","12.959","5.042","8.510","2.600","157.313"
"38","PC","James French","18","49.060","1:05:50.079","Finish","Track","0.439","0.784","9.344","9.888","12.876","4.888","8.277","2.564","158.030"
