"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","SP2"
"7","PC","Gustavo Yacaman","4","2:01.897","11:48.869","Green","Track","5.304","9.859","20.071","0.499","22.060","27.597","19.970","11.845","4.692","164.761"
"9","GTD","Lawson Aschenbach","5","2:24.444","11:50.553","Green","Pit","5.455","10.412","20.890","0.512","23.191","29.659","21.433","14.379","18.513","160.578"
"911","GTLM","Nick Tandy","4","4:34.696","11:51.344","Green","Track","149.489","12.524","21.123","0.514","23.688","29.143","21.228","12.049","4.938","159.953"
"16","GTD","Corey Lewis","5","2:26.400","11:58.118","Green","Pit","5.396","10.556","21.009","0.507","23.435","30.117","21.581","14.705","19.094","162.162"
"62","GTLM","Giancarlo Fisichella","5","2:20.640","12:02.375","Green","Pit","5.438","9.881","20.459","0.510","22.524","28.352","20.902","13.945","18.629","161.208"
"27","GTD","Cedric Sbirrazzuoli","5","2:09.958","12:02.764","Green","Track","5.417","10.579","21.119","0.506","23.264","29.952","21.613","12.562","4.946","162.482"
"6","GTD","Andrew Davis","5","2:25.010","12:13.274","Green","Pit","5.461","10.474","21.081","0.512","23.617","29.694","21.446","13.932","18.793","160.578"
"26","PC","Johnny Mowlem","4","4:51.275","12:20.278","Green","Track","163.482","13.913","21.424","0.506","24.331","29.442","21.538","11.904","4.735","162.482"
"912","GTLM","Frederic Makowiecki","5","2:05.350","12:22.388","Green","Track","5.423","10.046","20.587","0.509","22.599","28.506","20.796","11.990","4.894","161.524"
"4","GTLM","Tommy Milner","5","3:11.077","12:25.019","Green","Track","64.901","14.727","20.916","0.507","22.899","28.864","21.233","12.143","4.887","162.162"
"100","GTLM","Lucas Luhr","5","2:20.353","12:26.250","Green","Pit","5.453","10.056","20.577","0.514","22.557","28.416","20.811","13.640","18.329","159.953"
"67","GTLM","Richard Westbrook","5","2:10.021","12:28.025","Green","Track","5.411","10.494","20.997","0.506","23.159","29.335","22.315","12.913","4.891","162.482"
"38","PC","Kyle Marcelli","5","2:00.470","12:31.028","Green","Track","5.284","9.867","19.816","0.498","21.880","26.957","19.953","11.532","4.683","165.092"
"97","GTD","Markus Palttala","5","2:26.377","12:37.988","Green","Pit","5.434","10.388","20.982","0.510","24.075","30.176","21.697","14.491","18.624","161.208"
"31","P","Dane Cameron","5","1:59.339","12:48.447","Green","Track","5.031","9.317","19.364","0.470","21.570","28.420","19.641","11.033","4.493","174.927"
"73","GTD","Jorg Bergmeister","5","2:59.912","12:51.840","Green","Track","53.436","12.776","21.123","0.513","23.592","29.880","21.359","12.292","4.941","160.265"
"44","GTD","John Potter","5","3:41.454","12:53.429","Green","Track","90.962","13.933","21.845","0.521","23.982","31.105","21.648","12.463","4.995","157.804"
"80","GTD","Mike Skeen","4","5:19.569","12:57.582","Green","Pit","176.431","13.153","21.207","0.513","23.641","30.142","21.686","14.118","18.678","160.265"
"70","P","Joel Miller","4","2:51.008","12:59.823","Green","Track","51.763","13.216","20.516","0.483","22.422","27.247","19.802","11.069","4.490","170.219"
"85","PC","Stephen Simpson","6","2:02.889","13:02.300","Green","Track","5.333","9.947","20.006","0.498","22.607","27.850","20.348","11.592","4.708","165.092"
"48","GTD","Bryan Sellers","5","2:08.307","13:10.812","Green","Track","5.402","10.364","21.091","0.507","22.940","29.398","21.306","12.355","4.944","162.162"
"3","GTLM","Jan Magnussen","6","2:05.181","13:16.006","Green","Track","5.392","10.075","20.538","0.505","22.520","28.479","20.800","11.977","4.895","162.804"
"22","GTD","Sven Muller","5","2:30.100","13:32.096","Green","Track","22.896","12.873","21.267","0.516","23.538","30.257","21.586","12.218","4.949","159.333"
"77","GTD","Gunnar Jeannette","6","2:23.717","13:33.317","Green","Track","5.459","10.255","20.845","0.512","23.096","44.731","21.606","12.280","4.933","160.578"
"52","PC","Tom Kimber-Smith","5","3:24.831","13:35.598","Green","Track","83.193","12.557","20.818","0.500","22.987","28.030","20.481","11.575","4.690","164.432"
"0","P","Katherine Legge","5","5:00.841","13:42.907","Green","Track","178.549","14.076","20.059","0.481","22.609","29.355","19.834","11.383","4.495","170.927"
"5","P","Joao Barbosa","5","2:01.151","13:47.685","Green","Track","5.054","9.856","19.567","0.474","21.740","28.315","20.362","11.291","4.492","173.451"
"7","PC","Gustavo Yacaman","5","2:00.982","13:49.851","Green","Track","5.295","9.693","19.989","0.500","21.860","27.253","19.940","11.756","4.696","164.432"
"60","P","Oswaldo Negri Jr.","6","3:29.004","13:53.706","Green","Track","88.554","14.201","19.673","0.471","22.130","26.987","20.992","11.519","4.477","174.556"
"88","PC","Richard Bradley","4","3:18.902","13:55.144","Green","Track","71.106","14.252","23.572","0.524","22.842","27.923","21.564","12.440","4.679","156.901"
"911","GTLM","Nick Tandy","5","2:06.226","13:57.570","Green","Track","5.459","10.029","20.822","0.507","22.817","28.491","21.029","12.132","4.940","162.162"
"23","GTD","Mario Farnbacher","5","3:14.303","13:59.519","Green","Pit","5.528","10.365","21.025","0.515","23.429","29.422","21.440","13.705","68.874","159.643"
"25","GTLM","Dirk Werner","5","4:32.974","14:00.022","Green","Track","144.412","13.908","21.272","0.523","24.929","29.440","21.485","12.057","4.948","157.201"
"66","GTLM","Joey Hand","5","4:00.490","14:06.839","Green","Track","113.757","14.950","21.085","0.511","22.911","28.979","21.331","12.078","4.888","160.892"
"90","P","Ryan Dalziel","6","3:32.082","14:09.523","Green","Track","91.412","12.911","20.306","0.479","22.459","28.168","20.267","11.549","4.531","171.641"
"33","GTD","Jeroen Bleekemolen","6","2:43.772","14:15.537","Green","Pit","5.368","10.545","21.079","0.532","27.453","34.969","28.097","17.309","18.420","154.541"
"96","GTD","Bret Curtis","5","3:16.436","14:23.756","Green","Track","66.059","14.222","21.875","0.515","24.127","30.152","21.824","12.688","4.974","159.643"
"26","PC","Johnny Mowlem","5","2:04.205","14:24.483","Green","Track","5.333","10.285","20.368","0.498","23.015","27.792","20.474","11.771","4.669","165.092"
"912","GTLM","Frederic Makowiecki","6","2:05.265","14:27.653","Green","Track","5.425","9.951","20.473","0.507","22.566","28.497","20.909","12.036","4.901","162.162"
"27","GTD","Cedric Sbirrazzuoli","6","2:26.908","14:29.672","Green","Pit","5.423","10.614","21.036","0.503","23.125","30.461","22.139","14.735","18.872","163.451"
"4","GTLM","Tommy Milner","6","2:05.903","14:30.922","Green","Track","5.400","10.172","20.652","0.508","22.604","28.641","20.991","12.047","4.888","161.842"
"10","P","Jordan Taylor","6","2:49.633","14:33.662","Green","Track","49.647","13.766","19.899","0.477","21.811","27.184","20.688","11.663","4.498","172.360"
"38","PC","Kyle Marcelli","6","2:02.658","14:33.686","Green","Track","5.267","9.711","19.676","0.495","21.901","28.450","20.796","11.672","4.690","166.093"
"8","PC","Renger van der Zande","6","3:33.588","14:33.624","Green","Pit","65.562","14.367","22.412","0.622","24.837","29.804","21.915","15.242","18.827","132.180"
"67","GTLM","Richard Westbrook","6","2:07.348","14:35.373","Green","Track","5.412","10.160","20.716","0.504","22.823","28.772","21.967","12.114","4.880","163.127"
"31","P","Dane Cameron","6","1:56.190","14:44.637","Green","Track","5.023","9.303","19.265","0.473","21.191","26.187","19.285","10.971","4.492","173.818"
"54","PC","Colin Braun","5","4:52.054","14:58.009","Green","Track","170.141","13.323","19.935","0.496","22.304","29.213","20.434","11.510","4.698","165.758"
"73","GTD","Jorg Bergmeister","6","2:08.167","15:00.007","Green","Track","5.458","10.298","20.926","0.512","22.937","29.291","21.524","12.294","4.927","160.578"
"44","GTD","John Potter","6","2:10.806","15:04.235","Green","Track","5.502","11.013","21.343","0.516","23.193","30.210","21.716","12.324","4.989","159.333"
"85","PC","Stephen Simpson","7","2:02.426","15:04.726","Green","Track","5.305","9.938","19.877","0.499","22.521","27.786","20.254","11.547","4.699","164.761"
"62","GTLM","Toni Vilander","6","3:09.878","15:12.253","Green","Track","51.416","16.405","24.891","0.632","25.069","32.855","21.589","12.104","4.917","130.088"
"70","P","Joel Miller","5","2:15.547","15:15.370","Green","Pit","5.052","9.689","19.161","0.475","21.234","27.125","20.391","13.612","18.808","173.086"
"48","GTD","Bryan Sellers","6","2:09.925","15:20.737","Green","Track","5.422","10.275","20.878","0.508","22.978","30.907","21.609","12.411","4.937","161.842"
"6","GTD","Robin Liddell","6","3:08.710","15:21.984","Green","Track","59.528","15.123","21.321","0.516","23.284","29.983","21.716","12.281","4.958","159.333"
"9","GTD","Matt Bell","6","3:33.357","15:23.910","Green","Track","85.534","14.565","21.312","0.515","23.339","29.468","21.451","12.235","4.938","159.643"
"100","GTLM","John Edwards","6","2:58.274","15:24.524","Green","Track","54.315","13.047","21.199","0.515","22.757","28.481","21.022","12.070","4.868","159.643"
"52","PC","Tom Kimber-Smith","6","2:03.610","15:39.208","Green","Track","5.265","9.706","19.763","0.493","22.960","28.592","20.621","11.501","4.709","166.767"
"0","P","Katherine Legge","6","1:58.789","15:41.696","Green","Track","5.048","9.511","19.525","0.480","21.701","26.981","19.573","11.495","4.475","171.283"
"22","GTD","Sven Muller","6","2:09.633","15:41.729","Green","Track","5.484","10.350","20.981","0.513","23.466","30.050","21.602","12.241","4.946","160.265"
"77","GTD","Gunnar Jeannette","7","2:09.086","15:42.403","Green","Track","5.451","10.287","20.967","0.510","23.126","30.109","21.463","12.274","4.899","161.208"
"3","GTLM","Jan Magnussen","7","2:26.423","15:42.429","Green","Pit","5.418","10.144","25.185","0.522","22.904","28.886","21.136","13.748","18.480","157.502"
"5","P","Joao Barbosa","6","1:56.956","15:44.641","Green","Track","5.014","9.343","19.236","0.472","21.514","26.246","19.438","11.206","4.487","174.186"
"60","P","Oswaldo Negri Jr.","7","1:57.245","15:50.951","Green","Track","5.028","9.432","19.214","0.477","21.536","26.325","19.498","11.300","4.435","172.360"
"7","PC","Gustavo Yacaman","6","2:01.180","15:51.031","Green","Track","5.275","9.649","19.834","0.498","21.867","27.719","19.932","11.705","4.701","165.092"
"88","PC","Richard Bradley","5","2:01.508","15:56.652","Green","Track","5.268","9.698","20.111","0.503","22.172","27.337","20.075","11.644","4.700","163.451"
"911","GTLM","Nick Tandy","6","2:05.514","16:03.084","Green","Track","5.444","10.043","20.607","0.510","22.420","28.565","20.972","12.026","4.927","161.208"
"25","GTLM","Dirk Werner","6","2:07.688","16:07.710","Green","Track","5.493","10.087","21.197","0.520","23.582","28.762","21.104","12.015","4.928","158.108"
"90","P","Ryan Dalziel","7","2:00.429","16:09.952","Green","Track","5.043","9.519","19.275","0.473","22.311","28.177","19.707","11.403","4.521","173.818"
"66","GTLM","Joey Hand","6","2:05.279","16:12.118","Green","Track","5.407","10.060","20.498","0.507","22.581","28.305","21.035","12.024","4.862","162.162"
"97","GTD","Markus Palttala","6","3:41.545","16:19.533","Green","Track","94.181","13.682","21.325","0.515","23.372","29.693","21.459","12.386","4.932","159.643"
"16","GTD","Spencer Pumpelly","6","4:27.107","16:25.225","Green","Track","138.965","13.334","21.474","0.510","23.680","30.085","21.738","12.392","4.929","161.208"
"26","PC","Johnny Mowlem","6","2:04.207","16:28.690","Green","Track","5.244","10.140","20.150","0.497","22.984","27.801","20.558","12.177","4.656","165.424"
"23","GTD","Mario Farnbacher","6","2:29.572","16:29.091","Green","Track","23.565","12.755","21.083","0.518","23.195","29.454","21.535","12.497","4.970","158.718"
"912","GTLM","Frederic Makowiecki","7","2:05.716","16:33.369","Green","Track","5.423","9.946","20.420","0.508","22.629","28.602","21.178","12.109","4.901","161.842"
"96","GTD","Bret Curtis","6","2:11.725","16:35.481","Green","Track","5.501","10.590","21.281","0.511","23.511","29.815","22.445","13.084","4.987","160.892"
"38","PC","Kyle Marcelli","7","2:02.702","16:36.388","Green","Track","5.277","9.859","19.976","0.495","22.145","27.601","20.786","11.881","4.682","166.093"
"4","GTLM","Tommy Milner","7","2:05.644","16:36.566","Green","Track","5.403","10.064","20.523","0.508","22.472","28.686","20.995","12.112","4.881","161.842"
"67","GTLM","Richard Westbrook","7","2:05.399","16:40.772","Green","Track","5.383","10.116","20.597","0.507","22.601","28.504","20.881","11.929","4.881","162.162"
"10","P","Jordan Taylor","7","2:15.266","16:48.928","Green","Pit","5.035","9.558","19.251","0.474","22.047","26.837","20.579","12.928","18.557","173.451"
"54","PC","Colin Braun","6","1:59.191","16:57.200","Green","Track","5.304","9.577","19.634","0.500","21.419","27.085","19.678","11.305","4.689","164.432"
"31","P","Dane Cameron","7","2:25.822","17:10.459","Green","Pit","5.019","9.318","19.166","0.472","32.010","28.439","20.035","12.856","18.507","174.186"
"85","PC","Stephen Simpson","8","2:07.362","17:12.088","Green","Track","5.274","10.495","20.351","0.501","22.770","30.034","21.256","11.951","4.730","164.104"
"44","GTD","John Potter","7","2:09.919","17:14.154","Green","Track","5.505","10.454","21.049","0.513","23.471","29.951","21.648","12.355","4.973","160.265"
"62","GTLM","Toni Vilander","7","2:06.900","17:19.153","Green","Track","5.467","10.059","20.709","0.513","22.926","28.731","21.432","12.157","4.906","160.265"
"73","GTD","Jorg Bergmeister","7","2:27.994","17:28.001","Green","Pit","5.446","10.384","20.801","0.511","26.789","29.840","21.371","14.063","18.789","160.892"
"48","GTD","Bryan Sellers","7","2:08.220","17:28.957","Green","Track","5.414","10.396","21.009","0.508","22.994","29.341","21.325","12.310","4.923","161.842"
"6","GTD","Robin Liddell","7","2:09.384","17:31.368","Green","Track","5.462","10.584","21.053","0.513","23.216","29.905","21.480","12.226","4.945","160.265"
"100","GTLM","John Edwards","7","2:06.962","17:31.486","Green","Track","5.388","10.661","20.673","0.508","22.934","28.928","21.055","11.982","4.833","161.842"
"9","GTD","Matt Bell","7","2:09.439","17:33.349","Green","Track","5.440","10.497","21.023","0.511","23.176","30.323","21.311","12.231","4.927","160.892"
"52","PC","Tom Kimber-Smith","7","2:00.159","17:39.367","Green","Track","5.293","9.572","19.778","0.500","21.864","27.182","19.993","11.295","4.682","164.432"
"0","P","Katherine Legge","7","1:59.715","17:41.411","Green","Track","5.012","9.483","19.375","0.478","22.321","27.214","20.020","11.363","4.449","172.000"
"5","P","Joao Barbosa","7","1:57.097","17:41.738","Green","Track","4.998","9.435","19.310","0.471","21.584","26.361","19.288","11.231","4.419","174.556"
"22","GTD","Sven Muller","7","2:09.542","17:51.271","Green","Track","5.453","10.299","21.068","0.511","23.258","29.510","22.078","12.419","4.946","160.892"
"77","GTD","Gunnar Jeannette","8","2:09.219","17:51.622","Green","Track","5.416","10.360","20.877","0.505","23.289","29.776","21.624","12.442","4.930","162.804"
"7","PC","Gustavo Yacaman","7","2:01.545","17:52.576","Green","Track","5.287","9.746","19.861","0.498","22.450","27.399","19.923","11.710","4.671","165.092"
"8","PC","Renger van der Zande","7","3:19.179","17:52.803","Green","Pit","49.453","15.385","23.219","0.530","24.749","29.642","22.627","14.738","18.836","155.124"
"88","PC","Richard Bradley","6","2:03.544","18:00.196","Green","Track","5.308","9.667","20.219","0.502","23.667","27.663","20.196","11.628","4.694","163.777"
"60","P","Oswaldo Negri Jr.","8","2:13.935","18:04.886","Green","Pit","5.011","9.476","19.158","0.477","21.462","26.138","19.772","13.430","19.011","172.360"
"80","GTD","Mike Skeen","5","5:07.994","18:05.576","Green","Track","180.281","13.148","21.167","0.508","24.108","29.607","21.740","12.522","4.913","161.842"
"911","GTLM","Nick Tandy","7","2:05.982","18:09.066","Green","Track","5.441","9.934","20.615","0.510","23.094","28.502","20.951","12.018","4.917","161.208"
"25","GTLM","Dirk Werner","7","2:05.974","18:13.684","Green","Track","5.475","10.035","20.689","0.516","22.539","28.882","20.996","11.930","4.912","159.333"
"66","GTLM","Joey Hand","7","2:05.226","18:17.344","Green","Track","5.365","10.097","20.558","0.517","22.685","28.353","20.897","11.889","4.865","159.025"
"27","GTD","Luca Persiani","7","3:53.369","18:23.041","Green","Track","100.076","16.179","22.610","0.524","24.662","30.225","21.807","12.360","4.926","156.901"
"90","P","Ryan Dalziel","8","2:15.079","18:25.031","Green","Pit","5.032","9.966","19.358","0.485","22.271","27.009","19.690","12.449","18.819","169.517"
"97","GTD","Markus Palttala","7","2:08.815","18:28.348","Green","Track","5.459","10.603","21.178","0.514","23.142","29.372","21.349","12.277","4.921","159.953"
"70","P","Tom Long","6","3:14.526","18:29.896","Green","Pit","56.894","14.158","20.662","0.479","22.832","27.641","20.160","12.936","18.764","171.641"
"26","PC","Johnny Mowlem","7","2:03.289","18:31.979","Green","Track","5.231","9.802","19.992","0.494","22.127","28.549","20.886","11.536","4.672","166.429"
"33","GTD","Jeroen Bleekemolen","7","4:19.348","18:34.885","Green","Track","125.843","14.098","22.373","0.579","25.189","31.195","22.765","12.458","4.848","141.996"
"16","GTD","Spencer Pumpelly","7","2:10.267","18:35.492","Green","Track","5.397","10.524","21.053","0.506","23.471","30.316","21.662","12.428","4.910","162.482"
"23","GTD","Mario Farnbacher","7","2:08.273","18:37.364","Green","Track","5.495","10.422","20.943","0.516","23.006","29.250","21.354","12.337","4.950","159.333"
"912","GTLM","Frederic Makowiecki","8","2:04.926","18:38.295","Green","Track","5.421","10.060","20.456","0.508","22.459","28.535","20.701","11.925","4.861","161.842"
"38","PC","Kyle Marcelli","8","2:02.527","18:38.915","Green","Track","5.230","9.994","20.459","0.508","22.219","27.535","20.334","11.607","4.641","161.842"
"4","GTLM","Tommy Milner","8","2:05.901","18:42.467","Green","Track","5.364","10.227","20.716","0.504","22.632","28.427","21.079","12.067","4.885","163.127"
"67","GTLM","Richard Westbrook","8","2:06.430","18:47.202","Green","Track","5.381","10.081","20.700","0.506","22.549","29.054","21.493","11.822","4.844","162.482"
"96","GTD","Bret Curtis","7","2:13.961","18:49.442","Green","Track","5.493","10.504","22.485","0.514","23.865","30.519","22.938","12.698","4.945","159.953"
"3","GTLM","Antonio Garcia","8","3:18.585","19:01.014","Green","Track","73.108","13.023","21.153","0.512","23.128","29.698","21.027","12.054","4.882","160.578"
"85","PC","Stephen Simpson","9","2:00.755","19:12.843","Green","Track","5.312","9.973","19.966","0.504","21.874","27.083","19.973","11.370","4.700","163.127"
"54","PC","Colin Braun","7","2:15.838","19:13.038","Green","Pit","5.290","9.513","19.861","0.499","21.593","27.147","19.753","13.430","18.752","164.761"
"44","GTD","John Potter","8","2:09.707","19:23.861","Green","Track","5.483","10.406","21.082","0.516","23.240","29.791","21.905","12.298","4.986","159.333"
"62","GTLM","Toni Vilander","8","2:05.633","19:24.786","Green","Track","5.443","10.141","20.642","0.509","22.491","28.644","20.893","11.987","4.883","161.524"
"100","GTLM","John Edwards","8","2:05.125","19:36.611","Green","Track","5.336","10.391","20.597","0.511","22.455","28.250","20.767","11.952","4.866","160.892"
"48","GTD","Bryan Sellers","8","2:12.198","19:41.155","Green","Track","5.400","10.468","20.878","0.507","22.933","32.355","22.295","12.448","4.914","162.162"
"52","PC","Tom Kimber-Smith","8","2:02.308","19:41.675","Green","Track","5.260","9.558","19.637","0.498","22.803","27.973","20.275","11.621","4.683","165.092"
"9","GTD","Matt Bell","8","2:08.655","19:42.004","Green","Track","5.425","10.519","21.020","0.509","23.086","29.535","21.339","12.296","4.926","161.524"
"5","P","Joao Barbosa","8","2:00.743","19:42.481","Green","Track","4.913","9.705","19.307","0.461","22.069","27.903","20.311","11.607","4.467","178.343"
"6","GTD","Robin Liddell","8","2:16.595","19:47.963","Green","Track","5.422","11.008","21.098","0.512","23.484","32.050","25.886","12.186","4.949","160.578"
"10","P","Jordan Taylor","8","3:02.537","19:51.465","Green","Pit","47.364","13.405","19.885","0.486","22.710","26.823","20.553","12.799","18.512","169.169"
"7","PC","Gustavo Yacaman","8","2:02.411","19:54.987","Green","Track","5.249","9.773","20.268","0.499","22.072","27.234","20.427","12.171","4.718","164.761"
"73","GTD","Jorg Bergmeister","8","2:27.154","19:55.155","Green","Track","22.764","12.482","20.890","0.512","22.864","29.207","21.219","12.288","4.928","160.578"
"22","GTD","Sven Muller","8","2:08.890","20:00.161","Finish","Track","5.461","10.336","20.974","0.508","23.342","29.558","21.397","12.361","4.953","161.842"
"31","P","Eric Curran","8","2:49.898","20:00.357","Finish","Track","46.851","14.569","21.145","0.487","22.692","27.361","20.650","11.643","4.500","168.821"
"88","PC","Richard Bradley","7","2:01.774","20:01.970","Finish","Track","5.299","9.679","20.079","0.500","22.075","27.591","20.259","11.619","4.673","164.432"
"0","P","Katherine Legge","8","2:21.782","20:03.193","Finish","Pit","4.986","9.575","19.386","0.476","21.794","28.214","20.224","18.281","18.846","172.722"
"80","GTD","Mike Skeen","6","2:08.766","20:14.342","Finish","Track","5.428","10.487","20.887","0.509","23.268","29.360","21.543","12.411","4.873","161.524"
"911","GTLM","Nick Tandy","8","2:05.476","20:14.542","Finish","Track","5.426","9.936","20.636","0.509","22.397","28.606","20.982","12.100","4.884","161.524"
"25","GTLM","Dirk Werner","8","2:05.641","20:19.325","Finish","Track","5.463","10.055","20.662","0.515","22.530","28.669","20.865","11.970","4.912","159.643"
"66","GTLM","Joey Hand","8","2:03.940","20:21.284","Finish","Track","5.374","10.014","20.361","0.503","22.189","28.080","20.751","11.835","4.833","163.451"
"27","GTD","Luca Persiani","8","2:09.508","20:32.549","Finish","Track","5.399","10.480","21.210","0.507","23.364","29.687","21.618","12.319","4.924","162.162"
"26","PC","Johnny Mowlem","8","2:02.895","20:34.874","Finish","Track","5.251","9.730","19.836","0.493","21.834","28.977","20.692","11.456","4.626","166.767"
"97","GTD","Markus Palttala","8","2:08.582","20:36.930","Finish","Track","5.444","10.325","20.861","0.512","23.053","29.468","21.707","12.296","4.916","160.578"
"38","PC","Kyle Marcelli","9","2:06.000","20:44.915","Finish","Track","5.193","9.958","20.241","0.513","23.018","28.218","22.000","12.137","4.722","160.265"
"16","GTD","Spencer Pumpelly","8","2:09.835","20:45.327","Finish","Track","5.364","10.476","20.959","0.505","23.243","29.886","21.960","12.501","4.941","162.804"
"912","GTLM","Frederic Makowiecki","9","2:07.354","20:45.649","Finish","Track","5.370","10.042","20.720","0.508","23.271","29.084","20.960","12.531","4.868","161.842"
"4","GTLM","Tommy Milner","9","2:05.454","20:47.921","Finish","Track","5.380","10.043","20.542","0.508","22.525","28.617","20.904","12.074","4.861","161.842"
"67","GTLM","Richard Westbrook","9","2:04.619","20:51.821","Finish","Track","5.363","10.025","20.487","0.504","22.398","28.316","20.802","11.852","4.872","163.127"
"33","GTD","Jeroen Bleekemolen","8","2:24.697","20:59.582","Finish","Pit","5.344","10.513","20.904","0.502","23.094","29.934","21.523","14.425","18.458","163.777"
"96","GTD","Bret Curtis","8","2:11.934","21:01.376","Finish","Track","5.463","10.482","21.319","0.513","23.725","30.148","22.522","12.788","4.974","160.265"
"60","P","John Pew","9","2:59.063","21:03.949","Finish","Track","52.505","16.359","21.790","0.481","23.533","27.681","20.539","11.681","4.494","170.927"
"3","GTLM","Antonio Garcia","9","2:05.260","21:06.274","Finish","Track","5.406","9.957","20.630","0.507","22.501","28.589","20.836","11.972","4.862","162.162"
"85","PC","Stephen Simpson","10","2:00.723","21:13.566","Finish","Track","5.307","9.979","19.867","0.502","21.800","27.323","19.954","11.294","4.697","163.777"
"62","GTLM","Toni Vilander","9","2:05.377","21:30.163","Finish","Track","5.414","10.012","20.559","0.508","22.575","28.662","20.806","11.939","4.902","161.842"
"44","GTD","John Potter","9","2:09.176","21:33.037","Finish","Track","5.500","10.393","20.933","0.513","23.425","29.604","21.523","12.316","4.969","160.265"
"90","P","Ryan Dalziel","9","3:13.587","21:38.618","Finish","Pit","50.314","14.405","20.665","0.553","24.893","29.136","21.349","13.676","18.596","148.673"
"100","GTLM","John Edwards","9","2:04.667","21:41.278","Finish","Track","5.415","10.043","20.400","0.510","22.479","28.376","20.676","11.895","4.873","161.208"
"5","P","Joao Barbosa","9","2:00.394","21:42.875","Finish","Track","4.974","9.765","19.626","0.468","21.903","27.732","20.184","11.267","4.475","175.675"
"48","GTD","Bryan Sellers","9","2:08.967","21:50.122","Finish","Track","5.386","10.297","21.062","0.506","23.130","29.806","21.601","12.273","4.906","162.482"
"9","GTD","Matt Bell","9","2:08.735","21:50.739","Finish","Track","5.413","10.652","20.907","0.508","23.076","29.557","21.413","12.282","4.927","161.842"
"7","PC","Gustavo Yacaman","9","2:00.432","21:55.419","Finish","Track","5.286","9.765","19.823","0.497","21.848","27.120","19.927","11.494","4.672","165.424"
"6","GTD","Robin Liddell","9","2:09.885","21:57.848","Finish","Track","5.467","10.585","21.554","0.516","23.094","30.091","21.482","12.143","4.953","159.333"
"52","PC","Tom Kimber-Smith","9","2:17.178","21:58.853","Finish","Pit","5.224","9.835","19.784","0.497","21.909","27.437","20.185","13.553","18.754","165.424"
"31","P","Eric Curran","9","2:00.466","22:00.823","Finish","Track","5.017","9.600","19.307","0.471","21.867","28.330","20.076","11.301","4.497","174.556"
"73","GTD","Jorg Bergmeister","9","2:09.076","22:04.231","Finish","Track","5.408","10.375","20.751","0.508","23.393","29.963","21.498","12.258","4.922","161.842"
"22","GTD","Sven Muller","9","2:09.234","22:09.395","Finish","Track","5.466","10.364","20.948","0.510","23.580","29.674","21.435","12.303","4.954","161.208"
"88","PC","Richard Bradley","8","2:18.725","22:20.695","Finish","Pit","5.273","9.631","20.164","0.496","22.390","27.574","20.082","14.171","18.944","165.758"
